# Segments csv created Sun Mar  5 10:54:31 2017
# num_ytids=22160, num_segs=22160, num_unique_labels=527, num_positive_labels=52882
# YTID, start_seconds, end_seconds, positive_labels
p86PtMUr9Pg, 430.000, 440.000, "/m/07phhsh,/m/07yv9,/m/0k4j"
pC_R_4iYp-M, 30.000, 40.000, "/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
pD4AgkHStLU, 190.000, 200.000, "/m/012ndj,/m/03j1ly,/m/03kmc9"
pE4ckWU11NA, 560.000, 570.000, "/m/0199g,/m/07yv9,/m/09x0r,/t/dd00129"
pEwS6giexfg, 20.000, 30.000, "/m/07q2z82,/m/07r04,/m/07yv9,/t/dd00066,/t/dd00128"
pGBE0OX4JQg, 0.000, 10.000, "/m/02rhddq,/m/04rlf,/m/07yv9,/m/0k4j"
pGaUuVZe0mQ, 40.000, 50.000, "/m/0284vy3,/m/04zmvq,/m/06hck5,/m/06wzb,/m/07rjwbb"
pLUeLenrr24, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
pLg9DYeIHyE, 30.000, 40.000, "/m/07r_k2n,/m/09x0r"
pLnHpv-W2Tc, 230.000, 240.000, "/m/07sr1lc"
pLqvYlIX9MU, 190.000, 200.000, "/m/07qqyl4,/m/09x0r"
pMdGwLkqk58, 30.000, 40.000, "/m/03kmc9,/m/07pp_mv"
pNNjbJRrGao, 0.000, 10.000, "/m/012f08,/m/07yv9,/m/0h9mv,/m/0k4j"
pNyC6871-7s, 60.000, 70.000, "/m/0l156k"
pPvckjbBAxY, 30.000, 40.000, "/m/07qsvvw,/m/09x0r"
pRR0NoGHjVk, 50.000, 60.000, "/m/03qc9zr,/m/09x0r,/m/0ytgt"
pSc_V9Oi72Q, 30.000, 40.000, "/m/02mfyn"
pTRYm_peqGA, 20.000, 30.000, "/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr"
pW2LsDwvz5A, 300.000, 310.000, "/m/01d380,/m/07k1x,/m/0_ksk"
pWLDPmZsMSQ, 30.000, 40.000, "/t/dd00134"
pWsCThjSzJg, 80.000, 90.000, "/m/01jwx6,/m/04_sv,/m/07yv9"
pXu2URmDAZo, 30.000, 40.000, "/m/01yg9g,/m/07yv9,/t/dd00065"
paBYh4Sgs64, 140.000, 150.000, "/m/014zdl,/m/04rlf,/m/09x0r"
pcRhhSdpbqg, 30.000, 40.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
pgLfSVznfm4, 30.000, 40.000, "/m/03kmc9,/m/07pp_mv"
phcb_32Cmbo, 30.000, 40.000, "/m/01b_21,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0dl9sf8,/m/0jbk"
piDzQjuf9bY, 80.000, 90.000, "/m/07hvw1,/m/07yv9,/m/0k4j,/t/dd00128"
pjNGmUkc23c, 170.000, 180.000, "/m/068hy,/m/07ppn3j,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
pnpMGSuHlMg, 170.000, 180.000, "/m/02l6bg,/m/07yv9,/m/09x0r"
po-tnKZAzdg, 40.000, 50.000, "/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00130"
ppqjN66tvEw, 150.000, 160.000, "/m/03p19w"
psEwlH67wBM, 0.000, 10.000, "/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
psQ_1Vj5UYI, 80.000, 90.000, "/m/04rlf,/m/07qqyl4,/m/09x0r"
pteBmIy99io, 17.000, 27.000, "/m/03kmc9,/m/0dgbq"
pv2auTAoOiE, 20.000, 30.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
pxsFJudwJ58, 20.000, 30.000, "/m/01yg9g"
pzAZPMEK-tg, 210.000, 220.000, "/m/0199g,/m/09x0r"
q-GuNYSOx3I, 30.000, 40.000, "/m/030rvx,/m/04rlf,/m/07qb_dv,/m/09x0r"
q2zzPV25WW8, 50.000, 60.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"
q3nALRNgkOY, 30.000, 40.000, "/m/01y3hg,/m/030rvx,/m/0c3f7m"
q4xwYSHx35Y, 370.000, 380.000, "/m/07qqyl4,/m/09x0r"
q7zzKHFWGkg, 40.000, 50.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c"
q8XPuolEZ6Q, 70.000, 80.000, "/m/01yg9g,/m/02mk9,/m/07k1x,/t/dd00129"
q94ievnKU6s, 160.000, 170.000, "/m/0199g,/m/07yv9,/m/09x0r"
qG838pozAQA, 20.000, 30.000, "/m/01b82r,/m/07k1x,/m/07pdjhy,/m/083vt,/m/0_ksk"
qIL5wSF-jII, 30.000, 40.000, "/m/01y3hg,/m/046dlr,/m/09x0r"
qKnousfZNI8, 290.000, 300.000, "/m/01d380,/m/07k1x,/m/0_ksk"
qL14sfSWR-M, 70.000, 80.000, "/m/01j3sz,/m/04rlf,/m/07p6fty,/m/07rkbfh,/m/09x0r"
qMA5TimeIuI, 60.000, 70.000, "/m/03l9g"
qMz7zq4mMRA, 30.000, 40.000, "/m/07yv9,/m/0gvgw0"
qQXDD_qpblY, 240.000, 250.000, "/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048"
qR0VgbTKyTQ, 370.000, 380.000, "/m/07qv_d5,/m/07yv9,/m/09x0r"
qVyPub0cE4g, 170.000, 180.000, "/m/07qsvvw,/m/09x0r"
qW8zo5ib1nQ, 530.000, 540.000, "/m/01d380,/m/07k1x,/m/0_ksk"
qWzlkwoP-dY, 40.000, 50.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
qX72dpjX82I, 370.000, 380.000, "/m/07pxg6y,/m/09x0r,/t/dd00125"
qYZo8SyvCzU, 210.000, 220.000, "/m/07hvw1,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00129"
qZva2pwH-FE, 80.000, 90.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rjwbb"
qb8dYOgk2Mc, 40.000, 50.000, "/m/07pp_mv,/m/09x0r"
qbP_mDdzdPg, 100.000, 110.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
qbauxPBxcZc, 30.000, 40.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
qceCcKvtGrk, 240.000, 250.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c"
qfURLw_RjMY, 170.000, 180.000, "/m/07yv9,/m/09x0r,/t/dd00065"
qh0fFx2hz2k, 180.000, 190.000, "/m/04rlf,/m/07pxg6y,/m/09x0r"
qhQE_wDz_Dc, 40.000, 50.000, "/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
qj5EUKfbk3A, 30.000, 40.000, "/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00130"
qjl7-zxkTx8, 30.000, 40.000, "/m/02mfyn"
qmAxWs6i0zs, 90.000, 100.000, "/m/04rlf,/m/07qqyl4,/m/09x0r"
qogFRsecYSw, 90.000, 100.000, "/m/03cl9h,/m/07r04,/m/07yv9,/t/dd00128"
qogx_DBi50E, 30.000, 40.000, "/m/04cvmfc,/m/0bt9lr,/m/0jbk"
qp68fEMcAgM, 310.000, 320.000, "/m/01d380,/m/07k1x,/m/0_ksk"
qpyd-DlH5Zw, 330.000, 340.000, "/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qs7Ni4jPr0w, 30.000, 40.000, "/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
qsQ_mRrqrTs, 0.000, 10.000, "/m/03p19w"
qtNTHnXOQew, 40.000, 50.000, "/m/02lkt,/m/03qtwd,/m/04rlf,/m/07rwj3x,/m/07sr1lc"
qvOdAaqot4Q, 19.000, 29.000, "/m/02mfyn"
qwlKkrMj7CQ, 50.000, 60.000, "/m/01d380,/m/07k1x,/m/0_ksk"
qwmcAKJ_Cew, 5.000, 15.000, "/m/02mfyn"
qxLdv8u_Ujw, 0.000, 5.000, "/t/dd00134"
qyJOnlp_C1Y, 30.000, 40.000, "/m/01j4z9"
qz-7dEyYYDI, 30.000, 40.000, "/m/04rlf,/m/07q4ntr,/m/09x0r"
qz_68HJEnLM, 30.000, 40.000, "/m/04fq5q"
r1RCfPEvMbE, 30.000, 40.000, "/m/01yg9g"
r253TB3vA1o, 80.000, 90.000, "/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
r3yk5mg_YuI, 30.000, 40.000, "/m/03qc9zr,/m/04fq5q,/m/09x0r"
r7VBDgfPBco, 30.000, 40.000, "/m/04rlf,/m/07rwj3x,/m/07sr1lc,/m/09x0r"
r8k8It_hM0A, 210.000, 220.000, "/m/01yg9g,/m/02mk9,/m/09x0r,/t/dd00065"
rCnCzKpCYmw, 510.000, 520.000, "/m/01d380,/m/07k1x,/m/0_ksk"
rDqOzrTAzY0, 40.000, 50.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
rDzTOk8ZZB4, 90.000, 100.000, "/m/01y3hg,/m/04rlf,/m/09x0r,/t/dd00125"
rGW-tG45hUI, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
rIQIHXwqnTE, 50.000, 60.000, "/m/0c3f7m"
rIjLO1KLFSs, 30.000, 40.000, "/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rJPgaJngJJA, 0.000, 10.000, "/m/01d380,/m/07k1x,/m/0_ksk"
rJPsrRPLVK0, 30.000, 40.000, "/m/01z5f,/m/068hy,/m/07qf0zm,/m/0jbk"
rJmRUSucuSs, 390.000, 400.000, "/m/01yg9g,/m/07yv9,/m/09x0r,/t/dd00129"
rOLZwhvVT8I, 30.000, 40.000, "/m/012ndj,/m/03j1ly,/m/03kmc9"
rONQBspBi0E, 30.000, 40.000, "/m/04rlf,/m/07c52,/m/07qv_d5,/m/07yv9,/m/09x0r"
rOOBAGxxjBk, 10.000, 20.000, "/m/01kcd,/m/04fq5q,/m/04rlf,/m/04szw,/m/07c6l"
rTPuPvHg5rg, 30.000, 40.000, "/m/07rn7sz,/m/09x0r,/t/dd00125"
rTSz2mDpLoo, 210.000, 220.000, "/m/07r04,/m/07s02z0,/m/07yv9,/m/09x0r"
rTVmB7tolb4, 330.000, 340.000, "/m/07qn4z3,/m/07yv9,/m/09x0r"
rT_ljDbggBg, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/t/dd00067"
rTiPmt-YFE4, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
rVQega7wLSk, 200.000, 210.000, "/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048"
rZr2jSVJQPk, 340.000, 350.000, "/m/04fq5q,/m/04rlf"
rZu17-r4qJc, 30.000, 40.000, "/m/07r_k2n,/m/09x0r"
rZuF9SiaAvQ, 40.000, 50.000, "/m/0463cq4,/m/09x0r,/t/dd00125"
ra39sEws8WU, 30.000, 40.000, "/m/07qf0zm,/m/07r_k2n,/m/09x0r"
ra9rC1jpGig, 0.000, 10.000, "/m/04rlf,/m/07yv9,/m/0h9mv,/m/0k4j,/m/0ltv"
rad-iM5Ssbo, 0.000, 10.000, "/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
raww5tvi85A, 40.000, 50.000, "/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
rbAJ6N8yOz0, 80.000, 90.000, "/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
rbI18LmDHpw, 10.000, 20.000, "/m/05x_td,/m/0912c9,/m/09x0r"
rcdB8hOXTUU, 60.000, 70.000, "/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
rezeXO85eYM, 0.000, 10.000, "/m/02mk9,/m/07yv9,/t/dd00130"
rgpkbNUr3CM, 20.000, 30.000, "/m/04fq5q"
rj4T3-8PeAE, 200.000, 210.000, "/m/030rvx,/m/09x0r,/t/dd00129"
rjAxPhBD79I, 80.000, 90.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
rk8SkX9FuBA, 540.000, 550.000, "/m/01d380,/m/07k1x,/m/0_ksk"
rlebZNXxcXU, 210.000, 220.000, "/m/01d380,/m/07k1x,/m/0_ksk"
rmU4p95x6o0, 20.000, 30.000, "/m/04fq5q,/m/04rlf"
rmfZ-r7wd6g, 350.000, 360.000, "/m/01j3sz,/m/03qc9zr,/m/04rlf,/m/09x0r"
rnsUsSspxAg, 70.000, 80.000, "/m/01h82_,/m/01jwx6,/m/01yg9g,/m/02mk9"
rpnr-UTngEQ, 30.000, 40.000, "/m/068hy,/m/0bt9lr,/m/0dl9sf8,/m/0jbk"
rqzIV5OzbH0, 30.000, 40.000, "/t/dd00134"
rs7rSn4G_4s, 500.000, 510.000, "/m/03l9g"
rsX-PD306xU, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
ry7WSjD4nOM, 340.000, 350.000, "/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr"
s-jlycmfUsw, 30.000, 40.000, "/m/0912c9"
s0k1mdX5QsM, 0.000, 10.000, "/m/02x984l,/m/07yv9,/m/0k4j"
s1L8oRfvGf0, 30.000, 40.000, "/m/03j1ly,/m/03kmc9,/m/04qvtq,/m/0dgbq"
s1fxGZUobaw, 14.000, 24.000, "/m/0463cq4,/m/09x0r,/t/dd00002"
s2oTwxnpiyQ, 20.000, 30.000, "/m/07qv_d5,/m/07yv9,/m/0912c9"
s4WYG7iPVIo, 130.000, 140.000, "/m/02mfyn"
s4laeV-Z8FM, 10.000, 20.000, "/m/0463cq4,/m/09x0r"
s4wQi-0I2DE, 30.000, 40.000, "/m/05tny_,/m/09x0r"
s5JPbWkRXKs, 30.000, 40.000, "/m/014zdl"
s5bCiY7Bb_I, 30.000, 40.000, "/t/dd00134"
s78Rk89lEAA, 130.000, 140.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"
s7xO1rxpAw0, 60.000, 70.000, "/m/01280g,/m/07r4k75,/m/0jbk"
s8wi9HPl9oI, 0.000, 10.000, "/m/0199g,/t/dd00129"
s9RhyZeg7Y0, 0.000, 10.000, "/m/07yv9,/m/09ct_,/m/0k5j"
sEVLcEZXWv8, 20.000, 30.000, "/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
sErVkWNm_W4, 14.000, 24.000, "/m/07q4ntr"
sF0EhQKfzUE, 30.000, 40.000, "/m/04fq5q"
sGndF3lXXGE, 510.000, 520.000, "/m/03l9g"
sH4ZBH0xz9Y, 80.000, 90.000, "/m/05x_td,/m/09x0r"
sHH9v4YDJlU, 70.000, 80.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
sKmutYDACpg, 100.000, 110.000, "/m/07rn7sz"
sLCSpjQTG7E, 100.000, 110.000, "/m/02l6bg,/m/07yv9,/m/0k5j"
sPtje4_RAJc, 230.000, 240.000, "/m/04rlf,/m/04szw,/m/07sr1lc,/t/dd00128"
sTc2Ixia8mo, 30.000, 40.000, "/m/01j4z9"
sTpmWZG2ynM, 30.000, 40.000, "/m/0l156k"
sVG3Cyi6vdo, 330.000, 340.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
sWN5-jMQCgs, 20.000, 30.000, "/m/07yv9,/m/09ct_,/t/dd00092,/t/dd00128"
sXX_OOK1Axw, 90.000, 100.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
s_gQs0pnRW4, 40.000, 50.000, "/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00065"
saKG9m_7Z74, 20.000, 30.000, "/m/0l156k"
saPU2JNoytU, 0.000, 10.000, "/m/02rhddq,/m/09x0r,/m/0jbk"
sbhutZrQVrI, 30.000, 40.000, "/m/04_sv,/m/07pjwq1"
sdun-VqqrC8, 10.000, 20.000, "/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
sfiifBtRerc, 60.000, 70.000, "/m/05x_td,/m/09x0r"
sgnKl22XCdI, 100.000, 110.000, "/m/03l9g"
sj238FA4c3s, 0.000, 10.000, "/m/028v0c,/m/07yv9,/t/dd00129,/t/dd00130"
sjrENY6wZm8, 410.000, 420.000, "/m/03l9g"
skCzZLbmQeQ, 20.000, 30.000, "/m/03p19w,/t/dd00125"
skvi9dUjShY, 30.000, 40.000, "/t/dd00002"
smO6tid5Lsk, 20.000, 30.000, "/m/0195fx,/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr"
smTo8842-5c, 80.000, 90.000, "/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j"
smgPntD7sv0, 10.000, 20.000, "/m/07qmpdm,/m/07yv9,/t/dd00129"
sn9nx5PKbmA, 260.000, 270.000, "/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr"
snlFvGU0yHQ, 0.000, 10.000, "/m/03cl9h,/m/04rlf,/m/068hy,/m/0bt9lr,/m/0jbk"
sohIj8cDtYo, 130.000, 140.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
ssB_RSbKKS4, 10.000, 20.000, "/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125"
swuX9ZvOMcU, 400.000, 410.000, "/m/07pxg6y,/m/09x0r"
swzCAxFJaWo, 120.000, 130.000, "/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126"
sySBWsgVk5Y, 20.000, 30.000, "/m/012n7d,/m/03j1ly,/m/03kmc9"
syZIjIfvd_0, 10.000, 20.000, "/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
szUD2mKBxrE, 50.000, 60.000, "/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j"
szbrqFCLr1c, 22.000, 32.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
szrJBxdPVNE, 320.000, 330.000, "/m/03kmc9,/m/0dgbq"
t1_81iXEZys, 30.000, 40.000, "/m/012ndj,/m/03j1ly,/m/03kmc9"
t2DrvtWfCqE, 60.000, 70.000, "/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
t3zeNkXa0CM, 290.000, 300.000, "/m/01x3z,/m/07pp_mv,/m/09x0r"
t4V9CP-Uc0A, 16.000, 26.000, "/m/04fq5q,/m/04rlf,/m/09x0r"
t4d4dCZfteM, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
t5fv6TTbsA0, 510.000, 520.000, "/m/07qv_d5,/m/07yv9,/m/0912c9,/m/09x0r,/m/0k4j"
t6b5dFfa7NE, 20.000, 30.000, "/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv"
t7uMx5EU-Rg, 450.000, 460.000, "/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
t8YAoflTglc, 50.000, 60.000, "/m/068hy,/m/068zj,/m/09x0r,/m/0bt9lr,/m/0jbk"
t9O1WbYKiGE, 220.000, 230.000, "/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00126"
tAMhnqocveU, 130.000, 140.000, "/m/04fq5q,/t/dd00128"
tAWBuOhFTtU, 260.000, 270.000, "/m/07phhsh,/m/07yv9,/m/0k4j,/t/dd00126"
tDDaJi6wyQo, 25.000, 35.000, "/m/04rlf,/m/07yv9,/m/09ct_,/m/09x0r"
tFyVTc91WsU, 90.000, 100.000, "/m/01yg9g,/t/dd00065"
tImhcRHkP5E, 27.000, 37.000, "/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
tLtn6yh9qKQ, 30.000, 40.000, "/m/025rv6n,/m/07qwf61,/m/0dbvp"
tNuXyR8942o, 180.000, 190.000, "/m/01280g,/m/04rlf,/m/0cdnk,/m/0jbk"
tNz5aSnvXjU, 28.000, 38.000, "/m/068hy,/m/07qdb04,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
tOfzHviIYyw, 530.000, 540.000, "/m/07rn7sz,/m/09x0r,/t/dd00125"
tTfIrUNNoic, 9.000, 19.000, "/m/030rvx,/m/07pp_mv,/m/09x0r"
tVZzdtnZaJk, 30.000, 40.000, "/m/014zdl,/m/09x0r"
tXzvx7Y5G4g, 0.000, 10.000, "/m/0326g,/m/07yv9,/m/0k4j,/m/0ltv"
tYA0D-S_30k, 90.000, 100.000, "/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk"
tbYM5Wtz-U8, 26.000, 36.000, "/m/07sr1lc"
tc5k59uxChA, 180.000, 190.000, "/m/07rn7sz,/m/09x0r"
th3g-Xa6tqk, 20.000, 30.000, "/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr"
th68OBgAUM4, 180.000, 190.000, "/m/01yg9g,/m/03p19w"
tmSRxcgTtNc, 0.000, 10.000, "/m/012f08,/m/03cl9h,/m/04rlf,/m/07yv9"
tqXFcaoxQKQ, 0.000, 10.000, "/m/02mk9,/m/07qn4z3,/m/07yv9,/m/09x0r"
trHbq9xGW0Q, 140.000, 150.000, "/m/0195fx,/m/01g50p,/m/06d_3,/t/dd00048"
trUGgxYyClc, 0.000, 10.000, "/m/012f08,/m/03cl9h,/m/04rlf,/m/07r04,/m/07yv9,/m/09x0r"
trc7uRpZGrI, 280.000, 290.000, "/m/03p19w,/m/07yv9,/t/dd00129"
ts0NiUqcZf0, 390.000, 400.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rwm0c"
tsFGSjZzBRM, 390.000, 400.000, "/m/04zmvq,/m/06hck5,/m/06wzb,/m/07rjwbb"
tt1vv6Il_Es, 220.000, 230.000, "/m/01y3hg,/m/09x0r,/m/0c3f7m"
tuZYdoic2lk, 10.000, 20.000, "/m/014zdl,/m/09x0r,/t/dd00129"
u0DxoED_3kA, 40.000, 50.000, "/m/0284vy3,/m/0912c9,/m/09x0r"
u0WLBqVXAM0, 70.000, 80.000, "/m/03qc9zr,/m/04rlf,/m/09x0r"
u2UfBRL-7rE, 30.000, 40.000, "/m/068hy,/m/07qz6j3,/m/0bt9lr,/m/0jbk"
u4LLeLpIVjg, 400.000, 410.000, "/m/03p19w,/t/dd00129"
u7kkvWYIfTA, 430.000, 440.000, "/m/01d380,/m/07k1x,/m/0_ksk"
u9MoBesaX6A, 10.000, 20.000, "/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00126"
u9aHjYGbl5o, 30.000, 40.000, "/m/03j1ly,/m/03kmc9,/m/04qvtq"
uAERJnfcdJ4, 390.000, 400.000, "/m/03l9g"
uBCBppnw7OU, 30.000, 40.000, "/m/030rvx,/m/07pp_mv,/m/0c3f7m"
uCBEP90pJ00, 30.000, 40.000, "/m/030rvx"
uCTXqZ4_pKM, 30.000, 40.000, "/m/01j4z9"
uCnHaxIjhhM, 30.000, 40.000, "/m/07qqyl4"
uEi6_KxjeO4, 190.000, 200.000, "/m/01jwx6,/m/07pb8fc,/m/07yv9,/m/0k4j"
uGc18qtbOAM, 80.000, 90.000, "/m/01g50p,/m/02mk9,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00067"
uHQkd02XSL0, 20.000, 30.000, "/m/02mk9,/m/07yv9,/m/09ct_,/m/09x0r"
uHZePgCSYws, 570.000, 580.000, "/m/01b82r,/m/083vt"
uJx5D7gJIDc, 19.000, 29.000, "/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00067"
uJxQvCxpjpU, 190.000, 200.000, "/m/01d380,/m/07k1x,/m/0_ksk"
uKUL-M90hKc, 130.000, 140.000, "/m/019jd,/m/07prgkl,/m/07yv9,/m/09x0r"
uKebpQMHWVI, 30.000, 40.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
uO825lP4I7I, 0.000, 10.000, "/m/04cvmfc,/m/0ghcn6,/m/0jbk"
uUXDACKxRJA, 150.000, 160.000, "/m/02mfyn"
uXFPcaIDdN0, 0.000, 10.000, "/m/04_sv,/m/07q2z82,/m/07yv9,/t/dd00066"
uZ9YMoUempU, 320.000, 330.000, "/m/0195fx,/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07rwm0c"
uZfsEDo3elY, 30.000, 40.000, "/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
u_NttCm9xLg, 54.000, 64.000, "/m/01yg9g"
uciYg8Oz87I, 440.000, 450.000, "/m/07pyf11,/m/07yv9,/m/09x0r,/m/0k4j"
udEkR3umYbQ, 290.000, 300.000, "/m/04rlf,/m/07qqyl4,/m/09x0r"
ugSJHtv-C0A, 0.000, 10.000, "/m/01z5f,/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
ugrpXdK031U, 30.000, 40.000, "/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048"
uirG0ugXGJo, 10.000, 20.000, "/m/09x0r,/m/0ghcn6,/m/0jbk,/t/dd00125"
ukbPnti_gMI, 270.000, 280.000, "/m/04rlf,/m/05x_td,/m/09x0r"
ukzazTeH1TE, 70.000, 80.000, "/m/0cdnk,/m/0jbk"
umcnfA9veOw, 250.000, 260.000, "/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"
unLNiFUSWTw, 90.000, 100.000, "/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
unUq1Sk0D_8, 30.000, 40.000, "/m/07yv9,/m/09ct_,/m/0k5j"
uoQaqXTGFwc, 40.000, 50.000, "/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
ur77tjswGMU, 230.000, 240.000, "/m/07q4ntr,/m/09x0r,/t/dd00128"
usqM-22gdGw, 280.000, 290.000, "/m/015lz1,/m/04rlf,/m/07q4ntr,/t/dd00126"
utR4Dx9zq3A, 40.000, 50.000, "/m/014yck,/m/07yv9,/m/0k5j"
ut_8E40pK8Q, 130.000, 140.000, "/m/03kmc9,/m/0dgbq"
uuvp0tkzPbs, 0.000, 10.000, "/m/01g50p,/m/0284vy3,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb"
uy-U2xwM2WY, 30.000, 40.000, "/m/01yrx,/m/01z5f,/m/068hy,/m/07r81j2,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
v0VMZ0a5g44, 490.000, 500.000, "/m/068hy,/m/07r_k2n,/m/09x0r,/m/0bt9lr,/t/dd00125"
v3xrygbn33g, 120.000, 130.000, "/m/0912c9"
v4LoWY-J9xo, 100.000, 110.000, "/m/07qqyl4"
v4ehaGeo6vs, 190.000, 200.000, "/m/01y3hg"
v5qpjASGr-Y, 80.000, 90.000, "/m/07pzfmf,/m/07yv9,/m/09x0r,/m/0k4j"
v9BiUyq_ISU, 60.000, 70.000, "/m/0463cq4,/m/09x0r,/m/0ytgt"
vAStdY-4Am8, 230.000, 240.000, "/m/015lz1,/m/04rlf,/m/07rwj3x,/m/09x0r"
vAyqGgwby8w, 0.000, 10.000, "/m/012ndj,/m/03j1ly,/m/03kmc9"
vB3n9Juh_f4, 30.000, 40.000, "/m/04rlf,/m/07rwj3x,/m/09x0r"
vDqjk41i1Qs, 30.000, 40.000, "/m/03kmc9,/m/07pp_mv"
vGdfIUCkVEU, 100.000, 110.000, "/m/03qc9zr,/m/09x0r"
vGkdEGzt3SQ, 230.000, 240.000, "/m/07qqyl4"
vNeajx79OtE, 70.000, 80.000, "/m/0l156k"
vQvy2WMvImM, 30.000, 40.000, "/t/dd00002"
vR7_0wHnHeI, 20.000, 30.000, "/t/dd00134"
